text,label
"His accusation hit home, and the employee's jaw tightened.",1
She can play the piano beautifully.,0
Time and tide wait for no man.,1
The bread needs to eat.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
The book it is on the table.,0
The early bird catches the worm.,1
I tomorrow go school.,0
All that glitters is not gold.,1
She very beautiful and smart.,0
Actions speak louder than words.,1
You can to ask him tomorrow.,0
The grass is always greener on the other side of the fence.,1
He doesn't has a car.,0
No man is an island.,1
I have a three years old daughter.,0
A picture is worth a thousand words.,1
Yesterday I go to the park.,0
Rome wasn't built in a day.,1
She can plays the piano.,0
Money can't buy happiness.,1
Last night I watch television.,0
Every cloud has a silver lining.,1
I no understand this question.,0
Don't count your chickens before they hatch.,1
